AREA,INDICADOR,REGIAO,COD_IBGE,MICROREGIAO,2009,2011,2013,2015,2017,2019
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2300200,Acaraú,3.6,4,4.2,4.5,5.1,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2300309,Acopiara,4,4.1,4.3,5.4,5.2,5.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2300408,Aiuaba,4.5,4.8,4.4,4.8,4.8,5.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2300507,Alcântaras,3.3,3.6,3.8,4.8,4.9,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2300606,Altaneira,4.1,3.6,4.3,5.1,5.4,5.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2300705,Alto Santo,3.7,3.9,4.4,4.6,4.6,5.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2300754,Amontada,3.7,4,4.3,4.6,5,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2300804,Antonina do Norte,3.1,3.9,4.4,4.6,4.5,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2300903,Apuiarés,3.7,3.8,3.9,4.9,4.6,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301000,Aquiraz,3.6,4.1,4.8,4.7,4.4,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301109,Aracati,3.5,3.5,4.1,4.3,4.7,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301208,Aracoiaba,3.3,3.2,3.8,4.2,4.6,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301257,Ararendá,3.5,3.4,3.9,4.8,5.4,6.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301307,Araripe,3.3,4.1,4.2,4.6,5,5.6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301406,Aratuba,4,4.8,5.2,5,5.4,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301505,Arneiroz,2.5,4,4.3,4.7,4.4,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301604,Assaré,3.5,4,4.1,4.7,4.9,4.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301703,Aurora,3.5,3,3.3,4.6,4.8,4.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301802,Baixio,3,3.3,4.6,4.3,4.3,4.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301851,Banabuiú,3.8,3.5,3.9,4.8,4.4,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301901,Barbalha,3.6,4,4.6,4.9,5.3,5.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2301950,Barreira,3.7,3.8,4,4.3,4.6,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302008,Barro,4.2,3.8,3.7,4.2,5.2,5.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302057,Barroquinha,3.1,3.6,4.1,4.3,5.3,5.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302107,Baturité,3.1,3.9,3.7,3.7,4,4.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302206,Beberibe,4,4.5,4.8,4.8,5.3,5.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302305,Bela Cruz,3.9,3.9,4.2,5,5.6,5.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302404,Boa Viagem,3.6,3.9,4,4.3,4.8,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302503,Brejo Santo,3.4,4.2,5.1,5.9,6.3,5.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302602,Camocim,3.9,4,4,4.6,5.3,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302701,Campos Sales,3.5,3.5,3.6,4.4,4.7,5.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302800,Canindé,4.2,4.1,4.1,4.3,4.7,5.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2302909,Capistrano,3.5,3.3,3.3,4.2,4.4,4.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303006,Caridade,4,3.9,3.8,4,4.6,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303105,Cariré,3.4,3.8,5,5.7,5.2,5.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303204,Caririaçu,3.4,3.5,3.9,4.6,4.8,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303303,Cariús,3.5,4,4.2,4.4,4.4,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303402,Carnaubal,4,3.6,4.6,5.2,4.8,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303501,Cascavel,3.3,3.6,4.4,5.1,5.1,5.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303600,Catarina,3.4,3.3,3.7,3.8,4.2,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303659,Catunda,3.2,3.4,3.6,4.1,5.8,6.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303709,Caucaia,3.5,3.6,3.8,4,4.2,4.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303808,Cedro,3.6,3.7,4,4.3,4.5,4.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303907,Chaval,3.2,3.4,3.3,4.2,4.6,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303931,Choró,3.1,3.6,3.1,3.8,4.4,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2303956,Chorozinho,3.4,3.2,3.7,4.2,4.6,5.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304004,Coreaú,3.6,3.9,4.9,5.6,5.4,5.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304103,Crateús,3.3,3.5,4.1,4.8,4.7,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304202,Crato,3.6,3.9,3.9,4.2,4.4,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304236,Croatá,3.4,3.4,3.6,4.4,4.7,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304251,Cruz,4.5,4.5,4.8,5.7,6.4,6.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304269,Deputado Irapuan Pinheiro,4,4.5,4.7,5.4,5.1,5.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304277,Ererê,2.6,3.7,4.3,4.1,4.3,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304285,Eusébio,4.2,4.6,4.6,4.9,5.2,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304301,Farias Brito,3.1,3.9,4.4,4.5,5.4,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304350,Forquilha,4.3,4.5,4.9,5,5.5,5.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304400,Fortaleza,3.5,3.6,3.8,4.2,4.7,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304459,Fortim,3.7,3.9,4.8,4.6,5,5.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304509,Frecheirinha,3.4,3.6,4.5,5.9,6.1,5.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304608,General Sampaio,3.5,NA,4.7,4.9,5.2,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304657,Graça,3.8,4,4.3,4.4,5.2,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304707,Granja,3.5,3.3,3.7,4.7,5.1,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304806,Granjeiro,3.8,4.2,5.2,4.1,5,5.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304905,Groaíras,4.6,5.4,5.5,5.5,5.9,6.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2304954,Guaiúba,2.9,3.3,3.7,3.9,4.2,4.6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305001,Guaraciaba do Norte,3.5,3.8,4.6,4.4,4.8,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305100,Guaramiranga,4.3,4,4.3,4.9,5,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305209,Hidrolândia,3.6,3.9,4,4.4,4.6,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305233,Horizonte,3.9,4.6,4.9,NA,5.2,5.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305266,Ibaretama,2.8,3.1,3.2,3.8,4.2,4.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305308,Ibiapina,3.4,3.7,3.7,4.2,5,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305332,Ibicuitinga,3.2,3.7,4.3,4.3,4.6,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305357,Icapuí,3.6,3.7,4.3,NA,5,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305407,Icó,3.1,3.3,3.4,3.6,4.1,4.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305506,Iguatu,3.5,3.8,4.4,4.4,4.6,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305605,Independência,3.7,4.3,4.5,5.2,5.5,5.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305654,Ipaporanga,3.9,3.7,4.2,4.7,5.1,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305704,Ipaumirim,2.9,3.7,3.6,3.7,4,3.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305803,Ipu,3.2,3.5,3.5,3.7,4.2,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2305902,Ipueiras,2.9,3.4,3.7,3.9,4.5,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306009,Iracema,3.6,3.4,4,3.9,4.6,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306108,Irauçuba,3.8,4.1,4.5,5.1,5.1,5.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306207,Itaiçaba,5.3,4.7,4,5,5.9,5.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306256,Itaitinga,3.8,4.4,4.1,4.3,4.5,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306306,Itapajé,4.1,4.1,4.4,4.5,5.1,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306405,Itapipoca,3.7,4,4.1,4.6,5,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306504,Itapiúna,3.3,3.5,3.5,4,4.4,4.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306553,Itarema,4.2,4.4,3.7,4.8,4.7,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306603,Itatira,3.2,3.8,3.8,4.8,5.7,5.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306702,Jaguaretama,4.1,4.2,3.9,4.6,4.4,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306801,Jaguaribara,3.2,2.9,3.7,3.7,4.8,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2306900,Jaguaribe,3.5,3.8,4.4,4.7,5.2,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307007,Jaguaruana,3.7,4.5,4,4.9,4.7,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307106,Jardim,4,3.9,4.3,4.7,4.5,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307205,Jati,4.1,4.8,4.8,4.3,4.7,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307254,Jijoca de Jericoacoara,4.7,5.2,4.6,6.5,6.7,7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307304,Juazeiro do Norte,3.6,3.8,3.8,4.3,4.5,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307403,Jucás,4,4.2,3.8,4.7,4.8,5.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307502,Lavras da Mangabeira,3.2,3.5,3.5,4.2,4.1,4.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307601,Limoeiro do Norte,3.5,4.1,4.6,4.5,5,5.6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307635,Madalena,3.7,3.8,4.1,4.2,4.9,4.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307650,Maracanaú,4.2,4.3,4.4,4.7,4.9,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307700,Maranguape,3.7,3.8,3.9,4.6,4.7,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307809,Marco,3.4,3.7,3.8,4.7,4.4,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2307908,Martinópole,3.8,4.3,4.4,4.9,5.8,5.6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308005,Massapê,3.6,3.6,3.7,5,4.8,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308104,Mauriti,3.6,3.7,4.4,4.3,4.5,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308203,Meruoca,4.4,5,5.3,5.4,5.8,5.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308302,Milagres,3.8,3.5,4.3,4.6,4.9,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308351,Milhã,3.7,3.9,4.2,5.4,6.6,6.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308377,Miraíma,3.6,3.6,3.7,3.9,4.3,4.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308401,Missão Velha,3.5,3.5,3.2,4.4,4.4,4.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308500,Mombaça,3.3,3.8,4,4.3,4.7,5.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308609,Monsenhor Tabosa,3.4,4.1,4.1,4.2,4.9,4.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308708,Morada Nova,3.3,3.8,4.1,4.3,4.4,4.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308807,Moraújo,4.1,4.5,4.4,4.3,4.9,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2308906,Morrinhos,3.8,4.1,4.4,5.4,5.8,5.6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309003,Mucambo,4.3,5,4.4,4.9,5.2,7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309102,Mulungu,3.7,3.7,4.7,4.5,4.3,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309201,Nova Olinda,3.8,4.4,4.7,4.8,5.4,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309300,Nova Russas,3.2,3.7,3.9,4.3,4.8,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309409,Novo Oriente,3.8,4.5,4.4,5.6,5.6,7.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309458,Ocara,3.9,4,4.4,5,4.7,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309508,Orós,3.4,3.9,3.6,4.3,4.5,4.6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309607,Pacajus,3.5,3.6,3.9,4,4.7,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309706,Pacatuba,3.7,3.9,4,4.6,4.8,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309805,Pacoti,4.2,4,3.2,4.3,4.5,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2309904,Pacujá,3.3,3.5,3.7,3.9,5,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310001,Palhano,4.1,4,4.4,5.1,5.5,6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310100,Palmácia,3.6,3.7,3.6,4.2,5.1,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310209,Paracuru,4.2,4.1,4.4,5,4.9,5.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310258,Paraipaba,3.7,4.1,4,NA,4.9,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310308,Parambu,3.6,3.7,3.9,4.6,5.1,5.6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310407,Paramoti,3.4,3.9,3.8,4.4,4.3,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310506,Pedra Branca,4,4.9,4.3,4.4,5,6.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310605,Penaforte,5,4.1,5.3,4.5,4.4,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310704,Pentecoste,3.5,3.8,4,4.6,4.6,4.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310803,Pereiro,3.6,4.3,4.4,4.5,4.8,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310852,Pindoretama,3.7,4.4,4.4,4.6,5,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310902,Piquet Carneiro,3.1,3.6,4.4,4.8,5.3,5.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2310951,Pires Ferreira,3.7,4.3,4.1,5.6,6.1,7.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311009,Poranga,3.7,3,3.9,4.2,4.7,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311108,Porteiras,3.3,4,4.5,5.2,4.6,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311207,Potengi,2.9,3.4,3.9,3.4,5.4,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311231,Potiretama,3.6,3.3,3.6,4.8,5,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311264,Quiterianópolis,3.5,3.9,4.3,4.4,4.6,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311306,Quixadá,3.6,3.7,3.9,4.4,4.6,4.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311355,Quixelô,3.8,4.4,3.9,4.5,4.6,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311405,Quixeramobim,3.8,4,4,4.8,5.7,6.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311504,Quixeré,3.8,4.2,4.1,4.6,4.9,5.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311603,Redenção,4.2,4.3,4.4,4.7,4.5,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311702,Reriutaba,3.8,4.2,4,4.6,4.9,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311801,Russas,3.9,4.3,4.9,5.6,5.9,6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311900,Saboeiro,3.2,3.8,4.5,4.9,5,5.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2311959,Salitre,3.1,3.1,3.7,4.1,4.8,6
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312007,Santana do Acaraú,3.1,3.2,3.4,4.1,4.5,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312106,Santana do Cariri,3.5,4.1,3.8,4.4,4.4,4.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312205,Santa Quitéria,3.3,3.8,4.2,4.7,4.9,5.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312304,São Benedito,4,4.2,4.3,4.4,4.5,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312403,São Gonçalo do Amarante,4.3,4.4,4.3,5.3,5.6,5.7
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312502,São João do Jaguaribe,3.1,4.4,3.3,5.1,4.9,5.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312601,São Luís do Curu,3.5,3.2,3.5,4,4,4.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312700,Senador Pompeu,3.8,3.8,3.6,4,4.1,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312809,Senador Sá,4,4,4.4,4.4,5,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2312908,Sobral,4,4.4,5.1,6.3,7.2,6.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313005,Solonópole,3.5,4.1,3.8,4.7,4.8,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313104,Tabuleiro do Norte,3.7,4.3,4.4,5.1,5.3,5.3
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313203,Tamboril,2.9,3.3,4.2,3.9,4.5,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313252,Tarrafas,2.9,3.9,4.6,4.6,5,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313302,Tauá,3.6,4.1,4.6,5,5.1,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313351,Tejuçuoca,3.8,3.8,4.3,4.2,5,4.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313401,Tianguá,3.9,4,4.3,5,5.1,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313500,Trairi,3.7,3.9,4.3,4.3,5.1,5.1
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313559,Tururu,3.4,3.5,4.3,5.3,4.8,4.8
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313609,Ubajara,4.1,4.7,4.9,5.2,5.3,5.5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313708,Umari,3.1,3.2,3.5,4.6,4.7,4.9
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313757,Umirim,3.4,3.4,3.8,4.2,4.4,4.4
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313807,Uruburetama,3.5,3.7,4.2,4.5,4.7,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313906,Uruoca,3.5,4,3.7,4.4,4.8,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2313955,Varjota,3.5,3.4,3.7,4.4,4.9,5.2
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2314003,Várzea Alegre,3.6,3.7,4.1,4.1,4.4,5
Educação,TX_INEP_IDEB_AF_MUN,Ceará,2314102,Viçosa do Ceará,3.9,4.3,4.5,4.6,5,5.4
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2400109,Acari,4.1,4.2,4,4.5,4.8,5
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2400208,Açu,2.2,2.5,2.6,2.9,3.2,3.4
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2400307,Afonso Bezerra,2.6,3.3,3,3.2,3.2,4
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2400406,Água Nova,3.1,3.8,4,3.9,3.9,3.8
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2400505,Alexandria,2.9,3.6,3.6,3.3,3.8,4.1
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2400604,Almino Afonso,2.9,3.4,3.8,3.5,3.6,3.6
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2400703,Alto do Rodrigues,3,3.8,3.3,4.4,4.3,4.3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2400802,Angicos,3,3.1,3.3,3.5,3.3,4.2
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2400901,Antônio Martins,2.4,2.7,2.7,3.7,3.6,3.3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401008,Apodi,3.3,3.5,3.7,3.7,3.9,4.1
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401107,Areia Branca,3.1,3,2.7,3,3.6,3.5
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401206,Arês,3.1,2.4,2.2,3.3,2.8,3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401305,Augusto Severo,3.1,3.4,3.2,3.4,3.1,3.7
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401404,Baía Formosa,3.4,3.4,3.3,3.7,3.7,3.3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401453,Baraúna,2.4,3.2,2.7,3.3,3.5,NA
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401503,Barcelona,3.5,3.2,3.4,3.2,4,3.3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401602,Bento Fernandes,2.8,2.5,2.6,3.1,2.4,3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401651,Bodó,3,2.5,NA,NA,3.4,NA
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401701,Bom Jesus,2.7,3.1,3,3.4,3.1,3.4
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401800,Brejinho,2.7,3.1,3,3.6,3.7,3.6
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401859,Caiçara do Norte,NA,3.3,3.2,4.6,3.7,3.3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2401909,Caiçara do Rio do Vento,3.7,2.9,2.3,NA,4.1,2.9
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402006,Caicó,3,2.9,3.3,3.6,4.1,4.1
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402105,Campo Redondo,3.1,3.2,3.4,3.4,3.7,3.5
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402204,Canguaretama,2.5,3,2.6,NA,2.9,3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402303,Caraúbas,3.4,3.7,3.5,4.1,3.6,3.9
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402402,Carnaúba dos Dantas,3,3.4,3.9,4.4,4.4,4.3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402501,Carnaubais,2,3.3,3.3,3.2,3.6,3.6
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402600,Ceará-Mirim,2.7,2.8,3.1,3.1,3,3.4
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402709,Cerro Corá,2.8,2.8,3.4,3.8,3.3,3.3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402808,Coronel Ezequiel,2.4,2,1.9,3.4,2.9,3.1
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2402907,Coronel João Pessoa,3.8,3.1,NA,NA,3.1,3.7
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2403004,Cruzeta,4.4,4.1,4.4,4.6,4.3,4.9
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2403103,Currais Novos,3.4,3.5,3.5,4.1,3.8,4.3
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2403202,Doutor Severiano,3.2,3.7,3.7,4.6,4.5,4.5
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2403251,Parnamirim,3.2,3.2,3.4,3.4,3.6,3.8
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2403301,Encanto,2.4,2.7,3.1,3.6,3.8,4.9
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2403400,Equador,3.1,3.3,3.3,3.4,4.1,3.8
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2403509,Espírito Santo,2.8,2.8,2.4,2.8,3.4,3.4
Educação,TX_INEP_IDEB_AF_MUN,Rio Grande do Norte,2403608,Extremoz,3,3.1,3.1,3.4,3.5,4
