"","COD","NOME","TERRITORIO","AREA","PCT"
"102",1100296,"Santa Luzia D'Oeste","Cidades",0,0
"103",1100296,"Santa Luzia D'Oeste","Outros",0,0
"104",1100296,"Santa Luzia D'Oeste","Região Antropizada",119770.74,100
"105",1100296,"Santa Luzia D'Oeste","Região Conservada",0,0
"106",1100304,"Vilhena","Arco do Desmatamento",245926.08,21.02
"107",1100304,"Vilhena","Cidades",0,0
"108",1100304,"Vilhena","Outros",0,0
"109",1100304,"Vilhena","Região Antropizada",133500.6,11.41
"110",1100304,"Vilhena","Região Conservada",790482.78,67.57
"111",1100320,"São Miguel do Guaporé","Arco do Desmatamento",55085.14,7.38
"112",1100320,"São Miguel do Guaporé","Cidades",0,0
"113",1100320,"São Miguel do Guaporé","Outros",0,0
"114",1100320,"São Miguel do Guaporé","Região Antropizada",206897.1,27.73
"115",1100320,"São Miguel do Guaporé","Região Conservada",484037.29,64.88
"116",1100338,"Nova Mamoré","Arco do Desmatamento",179479.01,17.82
"117",1100338,"Nova Mamoré","Cidades",0,0
"118",1100338,"Nova Mamoré","Outros",193.22,0.02
"119",1100338,"Nova Mamoré","Região Antropizada",424513.34,42.15
"120",1100338,"Nova Mamoré","Região Conservada",402986.9,40.01
"121",1100346,"Alvorada D'Oeste","Arco do Desmatamento",49896.24,16.47
"122",1100346,"Alvorada D'Oeste","Cidades",0,0
"123",1100346,"Alvorada D'Oeste","Outros",0,0
"124",1100346,"Alvorada D'Oeste","Região Antropizada",135617.51,44.77
"125",1100346,"Alvorada D'Oeste","Região Conservada",117413.65,38.76
"126",1100379,"Alto Alegre dos Parecis","Arco do Desmatamento",76351.44,19.29
"127",1100379,"Alto Alegre dos Parecis","Cidades",0,0
"128",1100379,"Alto Alegre dos Parecis","Outros",0,0
"129",1100379,"Alto Alegre dos Parecis","Região Antropizada",144560.08,36.52
"130",1100379,"Alto Alegre dos Parecis","Região Conservada",174887.59,44.19
"131",1100403,"Alto Paraíso","Arco do Desmatamento",7189.78,2.71
"132",1100403,"Alto Paraíso","Cidades",0,0
"133",1100403,"Alto Paraíso","Outros",0,0
"134",1100403,"Alto Paraíso","Região Antropizada",255332.29,96.27
"135",1100403,"Alto Paraíso","Região Conservada",2692.37,1.02
"136",1100452,"Buritis","Arco do Desmatamento",11480.74,3.52
"137",1100452,"Buritis","Cidades",0,0
"138",1100452,"Buritis","Outros",0,0
"139",1100452,"Buritis","Região Antropizada",315008.54,96.46
"140",1100452,"Buritis","Região Conservada",78.3,0.02
"141",1100502,"Novo Horizonte do Oeste","Arco do Desmatamento",0,0
"142",1100502,"Novo Horizonte do Oeste","Cidades",0,0
"143",1100502,"Novo Horizonte do Oeste","Outros",0,0
"144",1100502,"Novo Horizonte do Oeste","Região Antropizada",84349,100
"145",1100502,"Novo Horizonte do Oeste","Região Conservada",0,0
"146",1100601,"Cacaulândia","Arco do Desmatamento",0,0
"147",1100601,"Cacaulândia","Cidades",0,0
"148",1100601,"Cacaulândia","Outros",0,0
"149",1100601,"Cacaulândia","Região Antropizada",196165.97,100
"150",1100601,"Cacaulândia","Região Conservada",0,0
"151",1100700,"Campo Novo de Rondônia","Arco do Desmatamento",19916.01,5.79
"152",1100700,"Campo Novo de Rondônia","Cidades",0,0
"153",1100700,"Campo Novo de Rondônia","Outros",0,0
"154",1100700,"Campo Novo de Rondônia","Região Antropizada",239734.2,69.65
"155",1100700,"Campo Novo de Rondônia","Região Conservada",84553.13,24.56
"156",1100809,"Candeias do Jamari","Arco do Desmatamento",230176,33.63
"157",1100809,"Candeias do Jamari","Cidades",0,0
"158",1100809,"Candeias do Jamari","Outros",43415.84,6.34
"159",1100809,"Candeias do Jamari","Região Antropizada",158210.65,23.12
"160",1100809,"Candeias do Jamari","Região Conservada",252614.01,36.91
"161",1100908,"Castanheiras","Arco do Desmatamento",0,0
"162",1100908,"Castanheiras","Cidades",0,0
"163",1100908,"Castanheiras","Outros",0,0
"164",1100908,"Castanheiras","Região Antropizada",89279.83,100
"165",1100908,"Castanheiras","Região Conservada",0,0
"166",1100924,"Chupinguaia","Arco do Desmatamento",95624.27,18.65
"167",1100924,"Chupinguaia","Cidades",0,0
"168",1100924,"Chupinguaia","Outros",0,0
"169",1100924,"Chupinguaia","Região Antropizada",305350.67,59.56
"170",1100924,"Chupinguaia","Região Conservada",111734.8,21.79
"171",1100940,"Cujubim","Arco do Desmatamento",63007.1,16.31
"172",1100940,"Cujubim","Cidades",0,0
"173",1100940,"Cujubim","Outros",0,0
"174",1100940,"Cujubim","Região Antropizada",224593.98,58.13
"175",1100940,"Cujubim","Região Conservada",98777.23,25.56
"176",1101005,"Governador Jorge Teixeira","Arco do Desmatamento",30446.82,6.01
"177",1101005,"Governador Jorge Teixeira","Cidades",0,0
"178",1101005,"Governador Jorge Teixeira","Outros",0,0
"179",1101005,"Governador Jorge Teixeira","Região Antropizada",150981.47,29.79
"180",1101005,"Governador Jorge Teixeira","Região Conservada",325315.72,64.2
"181",1101104,"Itapuã do Oeste","Arco do Desmatamento",50058.37,12.26
"182",1101104,"Itapuã do Oeste","Cidades",0,0
"183",1101104,"Itapuã do Oeste","Outros",15780.74,3.87
"184",1101104,"Itapuã do Oeste","Região Antropizada",93427.73,22.89
"185",1101104,"Itapuã do Oeste","Região Conservada",248893.43,60.98
"186",1101203,"Ministro Andreazza","Arco do Desmatamento",2377.42,2.98
"187",1101203,"Ministro Andreazza","Cidades",0,0
"188",1101203,"Ministro Andreazza","Outros",0,0
"189",1101203,"Ministro Andreazza","Região Antropizada",77471.07,97.02
"190",1101203,"Ministro Andreazza","Região Conservada",0,0
"191",1101302,"Mirante da Serra","Arco do Desmatamento",11630.96,9.76
"192",1101302,"Mirante da Serra","Cidades",0,0
"193",1101302,"Mirante da Serra","Outros",0,0
"194",1101302,"Mirante da Serra","Região Antropizada",66715.75,55.97
"195",1101302,"Mirante da Serra","Região Conservada",40844.34,34.27
"196",1101401,"Monte Negro","Arco do Desmatamento",0,0
"197",1101401,"Monte Negro","Cidades",0,0
"198",1101401,"Monte Negro","Outros",0,0
"199",1101401,"Monte Negro","Região Antropizada",193183.42,100
"200",1101401,"Monte Negro","Região Conservada",0,0
"201",1101435,"Nova União","Arco do Desmatamento",0,0
"202",1101435,"Nova União","Cidades",0,0
"203",1101435,"Nova União","Outros",0,0
"204",1101435,"Nova União","Região Antropizada",80715.4,100
"205",1101435,"Nova União","Região Conservada",0,0
"206",1101450,"Parecis","Arco do Desmatamento",112079.38,43.97
"207",1101450,"Parecis","Cidades",0,0
"208",1101450,"Parecis","Outros",0,0
"209",1101450,"Parecis","Região Antropizada",106394.41,41.74
"210",1101450,"Parecis","Região Conservada",36401.39,14.28
"211",1101468,"Pimenteiras do Oeste","Arco do Desmatamento",141298.01,23.49
"212",1101468,"Pimenteiras do Oeste","Cidades",0,0
"213",1101468,"Pimenteiras do Oeste","Outros",0,0
"214",1101468,"Pimenteiras do Oeste","Região Antropizada",77776.84,12.93
"215",1101468,"Pimenteiras do Oeste","Região Conservada",382412.6,63.58
"216",1101476,"Primavera de Rondônia","Arco do Desmatamento",13170.56,21.75
"217",1101476,"Primavera de Rondônia","Cidades",0,0
"218",1101476,"Primavera de Rondônia","Outros",0,0
"219",1101476,"Primavera de Rondônia","Região Antropizada",47376.39,78.25
"220",1101476,"Primavera de Rondônia","Região Conservada",0,0
"221",1101484,"São Felipe D'Oeste","Arco do Desmatamento",0,0
"222",1101484,"São Felipe D'Oeste","Cidades",0,0
"223",1101484,"São Felipe D'Oeste","Outros",0,0
"224",1101484,"São Felipe D'Oeste","Região Antropizada",54170.95,100
"225",1101484,"São Felipe D'Oeste","Região Conservada",0,0
"226",1101492,"São Francisco do Guaporé","Arco do Desmatamento",61916.84,5.65
"227",1101492,"São Francisco do Guaporé","Cidades",0,0
"228",1101492,"São Francisco do Guaporé","Outros",1798.91,0.16
"229",1101492,"São Francisco do Guaporé","Região Antropizada",284494.28,25.96
"230",1101492,"São Francisco do Guaporé","Região Conservada",747761.4,68.23
"231",1101500,"Seringueiras","Arco do Desmatamento",22657.67,6
"232",1101500,"Seringueiras","Cidades",0,0
"233",1101500,"Seringueiras","Outros",0,0
"234",1101500,"Seringueiras","Região Antropizada",151399.11,40.12
"235",1101500,"Seringueiras","Região Conservada",203297.6,53.87
"236",1101559,"Teixeirópolis","Arco do Desmatamento",0,0
"237",1101559,"Teixeirópolis","Cidades",0,0
"238",1101559,"Teixeirópolis","Outros",0,0
"239",1101559,"Teixeirópolis","Região Antropizada",46000.65,100
"240",1101559,"Teixeirópolis","Região Conservada",0,0
"241",1101609,"Theobroma","Arco do Desmatamento",1361.11,0.62
"242",1101609,"Theobroma","Cidades",0,0
"243",1101609,"Theobroma","Outros",0,0
"244",1101609,"Theobroma","Região Antropizada",214715.73,97.71
"245",1101609,"Theobroma","Região Conservada",3665.39,1.67
"246",1101708,"Urupá","Arco do Desmatamento",9109.07,10.95
"247",1101708,"Urupá","Cidades",0,0
"248",1101708,"Urupá","Outros",0,0
"249",1101708,"Urupá","Região Antropizada",74065.71,89.05
"250",1101708,"Urupá","Região Conservada",0,0
"251",1101757,"Vale do Anari","Arco do Desmatamento",19941.99,6.36
"252",1101757,"Vale do Anari","Cidades",0,0
"253",1101757,"Vale do Anari","Outros",0,0
"254",1101757,"Vale do Anari","Região Antropizada",146940.41,46.87
"255",1101757,"Vale do Anari","Região Conservada",146631.45,46.77
"256",1101807,"Vale do Paraíso","Arco do Desmatamento",5763.93,5.97
"257",1101807,"Vale do Paraíso","Cidades",0,0
"258",1101807,"Vale do Paraíso","Outros",0,0
"259",1101807,"Vale do Paraíso","Região Antropizada",90810.18,94.03
"260",1101807,"Vale do Paraíso","Região Conservada",0.97,0
"261",1200013,"Acrelândia","Arco do Desmatamento",29627.64,16.39
"262",1200013,"Acrelândia","Cidades",0,0
"263",1200013,"Acrelândia","Outros",0,0
"264",1200013,"Acrelândia","Região Antropizada",142634.42,78.9
"265",1200013,"Acrelândia","Região Conservada",8523.42,4.71
"266",1200054,"Assis Brasil","Arco do Desmatamento",26931.59,5.41
"267",1200054,"Assis Brasil","Cidades",0,0
"268",1200054,"Assis Brasil","Outros",0,0
"269",1200054,"Assis Brasil","Região Antropizada",16952.6,3.41
"270",1200054,"Assis Brasil","Região Conservada",453500.2,91.18
"271",1200104,"Brasiléia","Arco do Desmatamento",95677.46,24.43
"272",1200104,"Brasiléia","Cidades",0,0
"273",1200104,"Brasiléia","Outros",0,0
"274",1200104,"Brasiléia","Região Antropizada",124690.31,31.84
"275",1200104,"Brasiléia","Região Conservada",171291.01,43.73
"276",1200138,"Bujari","Arco do Desmatamento",99786.59,32.88
"277",1200138,"Bujari","Cidades",0,0
"278",1200138,"Bujari","Outros",0,0
"279",1200138,"Bujari","Região Antropizada",119296.45,39.31
"280",1200138,"Bujari","Região Conservada",84403.1,27.81
"281",1200179,"Capixaba","Arco do Desmatamento",60250.85,35.4
"282",1200179,"Capixaba","Cidades",0,0
"283",1200179,"Capixaba","Outros",0,0
"284",1200179,"Capixaba","Região Antropizada",88311.68,51.88
"285",1200179,"Capixaba","Região Conservada",21649.13,12.72
"286",1200203,"Cruzeiro do Sul","Arco do Desmatamento",133356.53,15.19
"287",1200203,"Cruzeiro do Sul","Cidades",0,0
"288",1200203,"Cruzeiro do Sul","Outros",0,0
"289",1200203,"Cruzeiro do Sul","Região Antropizada",21534.41,2.45
"290",1200203,"Cruzeiro do Sul","Região Conservada",723059.31,82.36
"291",1200252,"Epitaciolândia","Arco do Desmatamento",42313.61,25.57
"292",1200252,"Epitaciolândia","Cidades",0,0
"293",1200252,"Epitaciolândia","Outros",0,0
"294",1200252,"Epitaciolândia","Região Antropizada",90393.83,54.63
"295",1200252,"Epitaciolândia","Região Conservada",32766.89,19.8
"296",1200302,"Feijó","Arco do Desmatamento",155691.18,5.57
"297",1200302,"Feijó","Cidades",0,0
"298",1200302,"Feijó","Outros",0,0
"299",1200302,"Feijó","Região Antropizada",9873.3,0.35
"300",1200302,"Feijó","Região Conservada",2631890.07,94.08
"301",1200328,"Jordão","Arco do Desmatamento",9847.87,1.84
"302",1200328,"Jordão","Cidades",0,0
"303",1200328,"Jordão","Outros",0,0
"304",1200328,"Jordão","Região Antropizada",0,0
"305",1200328,"Jordão","Região Conservada",525875.79,98.16
"306",1200336,"Mâncio Lima","Arco do Desmatamento",26946.75,4.94
"307",1200336,"Mâncio Lima","Cidades",0,0
"308",1200336,"Mâncio Lima","Outros",0,0
"309",1200336,"Mâncio Lima","Região Antropizada",10319.43,1.89
"310",1200336,"Mâncio Lima","Região Conservada",507849.75,93.16
"311",1200344,"Manoel Urbano","Arco do Desmatamento",83592.65,7.86
"312",1200344,"Manoel Urbano","Cidades",0,0
"313",1200344,"Manoel Urbano","Outros",0,0
"314",1200344,"Manoel Urbano","Região Antropizada",0,0
"315",1200344,"Manoel Urbano","Região Conservada",979715.95,92.14
"316",1200351,"Marechal Thaumaturgo","Arco do Desmatamento",19734.87,2.41
"317",1200351,"Marechal Thaumaturgo","Cidades",0,0
"318",1200351,"Marechal Thaumaturgo","Outros",0,0
"319",1200351,"Marechal Thaumaturgo","Região Antropizada",0,0
"320",1200351,"Marechal Thaumaturgo","Região Conservada",799363.26,97.59
"321",1200385,"Plácido de Castro","Arco do Desmatamento",984.9,0.51
"322",1200385,"Plácido de Castro","Cidades",340.15,0.17
"323",1200385,"Plácido de Castro","Outros",0,0
"324",1200385,"Plácido de Castro","Região Antropizada",192983.14,99.27
"325",1200385,"Plácido de Castro","Região Conservada",84.72,0.04
"326",1200393,"Porto Walter","Arco do Desmatamento",9871.11,1.53
"327",1200393,"Porto Walter","Cidades",0,0
"328",1200393,"Porto Walter","Outros",0,0
"329",1200393,"Porto Walter","Região Antropizada",0,0
"330",1200393,"Porto Walter","Região Conservada",634511.21,98.47
"331",1200401,"Rio Branco","Arco do Desmatamento",133662.13,15.13
"332",1200401,"Rio Branco","Cidades",9854.33,1.12
"333",1200401,"Rio Branco","Outros",0,0
"334",1200401,"Rio Branco","Região Antropizada",276891.06,31.34
"335",1200401,"Rio Branco","Região Conservada",463077.12,52.41
"336",1200427,"Rodrigues Alves","Arco do Desmatamento",82044.99,26.66
"337",1200427,"Rodrigues Alves","Cidades",0,0
"338",1200427,"Rodrigues Alves","Outros",0,0
"339",1200427,"Rodrigues Alves","Região Antropizada",17637.15,5.73
"340",1200427,"Rodrigues Alves","Região Conservada",208010.78,67.6
"341",1200435,"Santa Rosa do Purus","Arco do Desmatamento",4843.52,0.79
"342",1200435,"Santa Rosa do Purus","Cidades",0,0
"343",1200435,"Santa Rosa do Purus","Outros",0,0
"344",1200435,"Santa Rosa do Purus","Região Antropizada",0,0
"345",1200435,"Santa Rosa do Purus","Região Conservada",609706,99.21
"346",1200450,"Senador Guiomard","Arco do Desmatamento",9961.46,4.29
"347",1200450,"Senador Guiomard","Cidades",0,0
"348",1200450,"Senador Guiomard","Outros",0,0
"349",1200450,"Senador Guiomard","Região Antropizada",222246.62,95.71
"350",1200450,"Senador Guiomard","Região Conservada",0,0
"351",1200500,"Sena Madureira","Arco do Desmatamento",211457.84,8.9
"352",1200500,"Sena Madureira","Cidades",0,0
"353",1200500,"Sena Madureira","Outros",0,0
"354",1200500,"Sena Madureira","Região Antropizada",85644.12,3.61
"355",1200500,"Sena Madureira","Região Conservada",2078210.41,87.49
"356",1200609,"Tarauacá","Arco do Desmatamento",166165.94,8.24
"357",1200609,"Tarauacá","Cidades",0,0
"358",1200609,"Tarauacá","Outros",0,0
"359",1200609,"Tarauacá","Região Antropizada",9905.04,0.49
"360",1200609,"Tarauacá","Região Conservada",1841057.71,91.27
"361",1200708,"Xapuri","Arco do Desmatamento",111875.63,20.92
"362",1200708,"Xapuri","Cidades",0,0
"363",1200708,"Xapuri","Outros",0,0
"364",1200708,"Xapuri","Região Antropizada",104194.64,19.48
"365",1200708,"Xapuri","Região Conservada",318676.68,59.59
"366",1200807,"Porto Acre","Arco do Desmatamento",123246.14,47.31
"367",1200807,"Porto Acre","Cidades",0,0
"368",1200807,"Porto Acre","Outros",0,0
"369",1200807,"Porto Acre","Região Antropizada",95999.71,36.85
"370",1200807,"Porto Acre","Região Conservada",41250.18,15.84
"371",1300029,"Alvarães","Arco do Desmatamento",0,0
"372",1300029,"Alvarães","Cidades",0,0
"373",1300029,"Alvarães","Outros",43289.93,7.31
"374",1300029,"Alvarães","Região Antropizada",0,0
"375",1300029,"Alvarães","Região Conservada",549051.33,92.69
"376",1300060,"Amaturá","Arco do Desmatamento",0,0
"377",1300060,"Amaturá","Cidades",0,0
"378",1300060,"Amaturá","Outros",68436.01,14.39
"379",1300060,"Amaturá","Região Antropizada",0,0
"380",1300060,"Amaturá","Região Conservada",406985.34,85.61
"381",1300086,"Anamã","Arco do Desmatamento",475.63,0.19
"382",1300086,"Anamã","Cidades",0,0
"383",1300086,"Anamã","Outros",41627.19,17.02
"384",1300086,"Anamã","Região Antropizada",0,0
"385",1300086,"Anamã","Região Conservada",202511.99,82.79
"386",1300102,"Anori","Arco do Desmatamento",9476.9,1.57
"387",1300102,"Anori","Cidades",0,0
"388",1300102,"Anori","Outros",169894.8,28.15
"389",1300102,"Anori","Região Antropizada",0,0
"390",1300102,"Anori","Região Conservada",424250.58,70.28
"391",1300144,"Apuí","Arco do Desmatamento",414157.33,7.63
"392",1300144,"Apuí","Cidades",0,0
"393",1300144,"Apuí","Outros",0,0
"394",1300144,"Apuí","Região Antropizada",79292.84,1.46
"395",1300144,"Apuí","Região Conservada",4931070.87,90.9
"396",1300201,"Atalaia do Norte","Arco do Desmatamento",590.98,0.01
"397",1300201,"Atalaia do Norte","Cidades",0,0
"398",1300201,"Atalaia do Norte","Outros",1998.41,0.03
"399",1300201,"Atalaia do Norte","Região Antropizada",0,0
"400",1300201,"Atalaia do Norte","Região Conservada",7640917.23,99.97
"401",1300300,"Autazes","Arco do Desmatamento",71414.96,9.33
"402",1300300,"Autazes","Cidades",0,0
"403",1300300,"Autazes","Outros",186797.16,24.41
"404",1300300,"Autazes","Região Antropizada",0,0
"405",1300300,"Autazes","Região Conservada",507071.09,66.26
"406",1300409,"Barcelos","Arco do Desmatamento",0,0
"407",1300409,"Barcelos","Cidades",0,0
"408",1300409,"Barcelos","Outros",658271.13,5.38
"409",1300409,"Barcelos","Região Antropizada",0,0
"410",1300409,"Barcelos","Região Conservada",11586744.3,94.62
"411",1300508,"Barreirinha","Arco do Desmatamento",29972.39,5.21
"412",1300508,"Barreirinha","Cidades",0,0
"413",1300508,"Barreirinha","Outros",119824.37,20.83
"414",1300508,"Barreirinha","Região Antropizada",0,0
"415",1300508,"Barreirinha","Região Conservada",425385.16,73.96
"416",1300607,"Benjamin Constant","Arco do Desmatamento",0,0
"417",1300607,"Benjamin Constant","Cidades",0,0
"418",1300607,"Benjamin Constant","Outros",27739.34,3.19
"419",1300607,"Benjamin Constant","Região Antropizada",0,0
"420",1300607,"Benjamin Constant","Região Conservada",841797.33,96.81
"421",1300631,"Beruri","Arco do Desmatamento",0,0
"422",1300631,"Beruri","Cidades",0,0
"423",1300631,"Beruri","Outros",176618.18,10.11
"424",1300631,"Beruri","Região Antropizada",0,0
"425",1300631,"Beruri","Região Conservada",1570658.11,89.89
"426",1300680,"Boa Vista do Ramos","Arco do Desmatamento",0,0
"427",1300680,"Boa Vista do Ramos","Cidades",0,0
"428",1300680,"Boa Vista do Ramos","Outros",73381.12,28.34
"429",1300680,"Boa Vista do Ramos","Região Antropizada",0,0
"430",1300680,"Boa Vista do Ramos","Região Conservada",185565.04,71.66
"431",1300706,"Boca do Acre","Arco do Desmatamento",306131.23,13.95
"432",1300706,"Boca do Acre","Cidades",0,0
"433",1300706,"Boca do Acre","Outros",0,0
"434",1300706,"Boca do Acre","Região Antropizada",103537.34,4.72
"435",1300706,"Boca do Acre","Região Conservada",1784196.71,81.33
"436",1300805,"Borba","Arco do Desmatamento",21.58,0
"437",1300805,"Borba","Cidades",0,0
"438",1300805,"Borba","Outros",257360.86,5.82
"439",1300805,"Borba","Região Antropizada",0,0
"440",1300805,"Borba","Região Conservada",4166172.94,94.18
"441",1300839,"Caapiranga","Arco do Desmatamento",17792.99,1.88
"442",1300839,"Caapiranga","Cidades",0,0
"443",1300839,"Caapiranga","Outros",54690.91,5.78
"444",1300839,"Caapiranga","Região Antropizada",0,0
"445",1300839,"Caapiranga","Região Conservada",873068.67,92.33
"446",1300904,"Canutama","Arco do Desmatamento",114920.66,3.42
"447",1300904,"Canutama","Cidades",0,0
"448",1300904,"Canutama","Outros",2078.04,0.06
"449",1300904,"Canutama","Região Antropizada",15488.83,0.46
"450",1300904,"Canutama","Região Conservada",3231864.84,96.06
"451",1301001,"Carauari","Arco do Desmatamento",9937.68,0.39
"452",1301001,"Carauari","Cidades",0,0
"453",1301001,"Carauari","Outros",0,0
"454",1301001,"Carauari","Região Antropizada",0,0
"455",1301001,"Carauari","Região Conservada",2567931.42,99.61
"456",1301100,"Careiro","Arco do Desmatamento",75082,12.32
"457",1301100,"Careiro","Cidades",0,0
"458",1301100,"Careiro","Outros",26327.32,4.32
"459",1301100,"Careiro","Região Antropizada",0,0
"460",1301100,"Careiro","Região Conservada",508212.32,83.37
"461",1301159,"Careiro da Várzea","Arco do Desmatamento",71860.98,27.35
"462",1301159,"Careiro da Várzea","Cidades",0,0
"463",1301159,"Careiro da Várzea","Outros",118008.78,44.92
